_X,_Y,ID,LAYER,ENTITY
614.19879,562.65817,198,POOL_OUTLINE,LWPOLYLINE
611.75924,553.30043,198,POOL_OUTLINE,LWPOLYLINE
610.32517,543.73683,198,POOL_OUTLINE,LWPOLYLINE
609.91276,534.07512,198,POOL_OUTLINE,LWPOLYLINE
610.52663,524.42411,198,POOL_OUTLINE,LWPOLYLINE
612.15987,514.89251,198,POOL_OUTLINE,LWPOLYLINE
614.79410,505.58768,198,POOL_OUTLINE,LWPOLYLINE
618.39963,496.61445,198,POOL_OUTLINE,LWPOLYLINE
622.93586,488.07387,198,POOL_OUTLINE,LWPOLYLINE
622.93586,488.07387,199,POOL_OUTLINE,LWPOLYLINE
627.95701,480.71632,199,POOL_OUTLINE,LWPOLYLINE
633.78942,473.98366,199,POOL_OUTLINE,LWPOLYLINE
640.35599,467.96489,199,POOL_OUTLINE,LWPOLYLINE
647.56996,462.73954,199,POOL_OUTLINE,LWPOLYLINE
655.33596,458.37667,199,POOL_OUTLINE,LWPOLYLINE
663.55139,454.93393,199,POOL_OUTLINE,LWPOLYLINE
663.55139,454.93393,200,POOL_OUTLINE,LWPOLYLINE
681.80066,448.61076,200,POOL_OUTLINE,LWPOLYLINE
700.12170,442.49863,200,POOL_OUTLINE,LWPOLYLINE
718.51207,436.59836,200,POOL_OUTLINE,LWPOLYLINE
736.96930,430.91074,200,POOL_OUTLINE,LWPOLYLINE
755.49095,425.43651,200,POOL_OUTLINE,LWPOLYLINE
774.07455,420.17642,200,POOL_OUTLINE,LWPOLYLINE
774.07455,420.17642,201,POOL_OUTLINE,LWPOLYLINE
779.18850,418.93782,201,POOL_OUTLINE,LWPOLYLINE
784.37201,418.03338,201,POOL_OUTLINE,LWPOLYLINE
789.60324,417.46692,201,POOL_OUTLINE,LWPOLYLINE
794.86020,417.24081,201,POOL_OUTLINE,LWPOLYLINE
800.12075,417.35601,201,POOL_OUTLINE,LWPOLYLINE
805.36277,417.81204,201,POOL_OUTLINE,LWPOLYLINE
805.36277,417.81204,202,POOL_OUTLINE,LWPOLYLINE
