_X,_Y,ID,LAYER,ENTITY
838.72694,415.66596,138,POOL_OUTLINE,LWPOLYLINE
832.05093,414.95126,138,POOL_OUTLINE,LWPOLYLINE
825.41734,413.91424,138,POOL_OUTLINE,LWPOLYLINE
818.84172,412.55733,138,POOL_OUTLINE,LWPOLYLINE
812.33949,410.88372,138,POOL_OUTLINE,LWPOLYLINE
756.33785,400.37312,139,POOL_OUTLINE,LWPOLYLINE
765.78958,401.41719,139,POOL_OUTLINE,LWPOLYLINE
775.20546,402.74621,139,POOL_OUTLINE,LWPOLYLINE
784.57692,404.35898,139,POOL_OUTLINE,LWPOLYLINE
793.89541,406.25401,139,POOL_OUTLINE,LWPOLYLINE
803.15241,408.42958,139,POOL_OUTLINE,LWPOLYLINE
812.33949,410.88372,139,POOL_OUTLINE,LWPOLYLINE
713.36135,409.14228,140,POOL_OUTLINE,LWPOLYLINE
720.04453,405.92947,140,POOL_OUTLINE,LWPOLYLINE
727.01185,403.39108,140,POOL_OUTLINE,LWPOLYLINE
734.19546,401.55184,140,POOL_OUTLINE,LWPOLYLINE
741.52538,400.42966,140,POOL_OUTLINE,LWPOLYLINE
748.93022,400.03547,140,POOL_OUTLINE,LWPOLYLINE
756.33785,400.37312,140,POOL_OUTLINE,LWPOLYLINE
695.56544,425.87858,141,POOL_OUTLINE,LWPOLYLINE
697.89505,422.48582,141,POOL_OUTLINE,LWPOLYLINE
700.50667,419.30504,141,POOL_OUTLINE,LWPOLYLINE
703.38110,416.35961,141,POOL_OUTLINE,LWPOLYLINE
706.49722,413.67117,141,POOL_OUTLINE,LWPOLYLINE
709.83214,411.25949,141,POOL_OUTLINE,LWPOLYLINE
713.36135,409.14228,141,POOL_OUTLINE,LWPOLYLINE
695.56544,425.87858,142,POOL_OUTLINE,LWPOLYLINE
689.35188,435.26099,142,POOL_OUTLINE,LWPOLYLINE
682.65704,444.30627,142,POOL_OUTLINE,LWPOLYLINE
675.49918,452.98975,142,POOL_OUTLINE,LWPOLYLINE
667.89779,461.28775,142,POOL_OUTLINE,LWPOLYLINE
659.87362,469.17766,142,POOL_OUTLINE,LWPOLYLINE
651.44855,476.63795,142,POOL_OUTLINE,LWPOLYLINE
664.55418,607.55990,143,POOL_OUTLINE,LWPOLYLINE
657.23864,603.04361,143,POOL_OUTLINE,LWPOLYLINE
650.45250,597.76514,143,POOL_OUTLINE,LWPOLYLINE
644.27482,591.78598,143,POOL_OUTLINE,LWPOLYLINE
638.77758,585.17581,143,POOL_OUTLINE,LWPOLYLINE
634.02484,578.01163,143,POOL_OUTLINE,LWPOLYLINE
630.07197,570.37692,143,POOL_OUTLINE,LWPOLYLINE
626.96502,562.36063,143,POOL_OUTLINE,LWPOLYLINE
624.74019,554.05616,143,POOL_OUTLINE,LWPOLYLINE
623.42341,545.56027,143,POOL_OUTLINE,LWPOLYLINE
623.03002,536.97195,143,POOL_OUTLINE,LWPOLYLINE
623.56459,528.39126,143,POOL_OUTLINE,LWPOLYLINE
625.02091,519.91818,143,POOL_OUTLINE,LWPOLYLINE
627.38201,511.65142,143,POOL_OUTLINE,LWPOLYLINE
630.62037,503.68731,143,POOL_OUTLINE,LWPOLYLINE
634.69826,496.11864,143,POOL_OUTLINE,LWPOLYLINE
639.56818,489.03359,143,POOL_OUTLINE,LWPOLYLINE
645.17337,482.51471,143,POOL_OUTLINE,LWPOLYLINE
651.44855,476.63795,143,POOL_OUTLINE,LWPOLYLINE
706.31871,619.54335,144,POOL_OUTLINE,LWPOLYLINE
699.05402,618.84108,144,POOL_OUTLINE,LWPOLYLINE
691.86016,617.60925,144,POOL_OUTLINE,LWPOLYLINE
684.77570,615.85443,144,POOL_OUTLINE,LWPOLYLINE
677.83860,613.58606,144,POOL_OUTLINE,LWPOLYLINE
671.08603,610.81626,144,POOL_OUTLINE,LWPOLYLINE
664.55418,607.55990,144,POOL_OUTLINE,LWPOLYLINE
784.10129,607.98549,145,POOL_OUTLINE,LWPOLYLINE
771.57447,612.14005,145,POOL_OUTLINE,LWPOLYLINE
758.79072,615.41991,145,POOL_OUTLINE,LWPOLYLINE
745.81105,617.80942,145,POOL_OUTLINE,LWPOLYLINE
732.69739,619.29717,145,POOL_OUTLINE,LWPOLYLINE
